N°;Fecha Hora Inicio;Fecha Hora Termino;tfs;Modos de falla;Modos de falla;;;
1755;29-01-2023 16:15;29-01-2023 22:00;5:45;    Mecánica;;;;
1756;29-01-2023 12:00;29-01-2023 14:35;2:35;    Mecánica;;;;
1757;29-01-2023 11:35;29-01-2023 12:00;0:25;  Operaciones;;;;
1758;29-01-2023 8:00;29-01-2023 9:00;1:00;    Mecánica;;;;
1759;29-01-2023 0:00;29-01-2023 7:59;7:59;    Mecánica;;;;
1760;28-01-2023 22:30;28-01-2023 23:30;1:00;  Operaciones;;;;
1761;28-01-2023 21:20;28-01-2023 21:40;0:20;  Operaciones;;;;
1762;28-01-2023 18:25;28-01-2023 19:30;1:05;  Operaciones;;;;
1763;28-01-2023 17:35;28-01-2023 17:50;0:15;  Operaciones;;;;
1764;28-01-2023 13:20;28-01-2023 13:50;0:30;    Mecánica;;;;
1765;28-01-2023 12:20;28-01-2023 13:20;1:00;  Operaciones;;;;
1766;28-01-2023 11:10;28-01-2023 12:20;1:10;  Operaciones;;;;
1767;28-01-2023 9:30;28-01-2023 9:55;0:25;  Operaciones;;;;
1768;28-01-2023 6:00;28-01-2023 6:20;0:20;  Operaciones;;;;
1769;28-01-2023 3:05;28-01-2023 4:05;1:00;  Operaciones;;;;
1770;27-01-2023 20:40;27-01-2023 23:59;3:19;    Electrocontrol;;;;
1771;27-01-2023 14:35;27-01-2023 15:00;0:25;  Operaciones;;;;
1772;27-01-2023 12:55;27-01-2023 13:50;0:55;  Operaciones;;;;
1773;27-01-2023 12:35;27-01-2023 12:45;0:10;  Operaciones;;;;
1774;27-01-2023 11:20;27-01-2023 12:20;1:00;  Operaciones;;;;
1775;27-01-2023 9:20;27-01-2023 9:40;0:20;  Operaciones;;;;
1776;27-01-2023 8:40;27-01-2023 9:05;0:25;  Operaciones;;;;
1777;27-01-2023 0:00;27-01-2023 4:45;4:45;    Mecánica;;;;
1778;26-01-2023 20:50;26-01-2023 23:59;3:09;    Mecánica;;;;
1779;26-01-2023 19:25;26-01-2023 20:00;0:35;    Electrocontrol;;;;
1780;26-01-2023 18:15;26-01-2023 19:25;1:10;    Electrocontrol;;;;
1781;26-01-2023 16:00;26-01-2023 18:15;2:15;    Electrocontrol;;;;
1782;26-01-2023 6:30;26-01-2023 15:59;9:29;  Operaciones;;;;
1783;26-01-2023 5:30;26-01-2023 5:50;0:20;  Operaciones;;;;
1784;26-01-2023 2:35;26-01-2023 2:50;0:15;    Electrocontrol;;;;
1785;26-01-2023 1:05;26-01-2023 2:05;1:00;  Operaciones;;;;
1786;25-01-2023 19:00;25-01-2023 19:20;0:20;  Operaciones;;;;
1787;25-01-2023 18:20;25-01-2023 18:45;0:25;    Electrocontrol;;;;
1788;25-01-2023 17:10;25-01-2023 17:35;0:25;  Operaciones;;;;
1789;25-01-2023 16:45;25-01-2023 17:00;0:15;  Operaciones;;;;
1790;25-01-2023 14:05;25-01-2023 14:20;0:15;  Operaciones;;;;
1791;25-01-2023 12:40;25-01-2023 13:40;1:00;  Operaciones;;;;
1792;25-01-2023 9:20;25-01-2023 10:50;1:30;  Operaciones;;;;
1793;25-01-2023 8:00;25-01-2023 8:40;0:40;  Operaciones;;;;
1794;25-01-2023 6:40;25-01-2023 6:50;0:10;  Operaciones;;;;
1795;25-01-2023 3:00;25-01-2023 4:00;1:00;  Operaciones;;;;
1796;25-01-2023 1:20;25-01-2023 1:40;0:20;  Operaciones;;;;
1797;24-01-2023 21:30;24-01-2023 21:50;0:20;  Operaciones;;;;
1798;24-01-2023 19:00;24-01-2023 20:00;1:00;  Operaciones;;;;
1799;24-01-2023 17:20;24-01-2023 17:50;0:30;    Electrocontrol;;;;
1800;24-01-2023 14:20;24-01-2023 14:40;0:20;  Operaciones;;;;
1801;24-01-2023 13:10;24-01-2023 13:40;0:30;  Operaciones;;;;
1802;24-01-2023 9:00;24-01-2023 10:00;1:00;  Operaciones;;;;
1803;24-01-2023 7:30;24-01-2023 9:00;1:30;  Operaciones;;;;
1804;24-01-2023 5:30;24-01-2023 5:50;0:20;  Operaciones;;;;
1805;24-01-2023 3:55;24-01-2023 4:05;0:10;  Operaciones;;;;
1806;24-01-2023 2:20;24-01-2023 2:55;0:35;  Operaciones;;;;
1807;23-01-2023 22:45;23-01-2023 23:45;1:00;  Operaciones;;;;
1808;23-01-2023 21:10;23-01-2023 21:30;0:20;  Operaciones;;;;
1809;23-01-2023 20:00;23-01-2023 20:30;0:30;  Operaciones;;;;
1810;23-01-2023 16:40;23-01-2023 17:10;0:30;  Operaciones;;;;
1811;23-01-2023 15:00;23-01-2023 15:25;0:25;  Operaciones;;;;
1812;23-01-2023 12:40;23-01-2023 14:00;1:20;    Electrocontrol;;;;
1813;23-01-2023 12:10;23-01-2023 12:35;0:25;  Operaciones;;;;
1814;23-01-2023 11:35;23-01-2023 11:45;0:10;  Operaciones;;;;
1815;23-01-2023 8:00;23-01-2023 11:15;3:15;    Mecánica;;;;
1816;23-01-2023 7:35;23-01-2023 7:59;0:24;    Mecánica;;;;
1817;23-01-2023 6:30;23-01-2023 6:50;0:20;  Operaciones;;;;
1818;23-01-2023 6:00;23-01-2023 6:20;0:20;  Operaciones;;;;
1819;23-01-2023 1:10;23-01-2023 2:10;1:00;  Operaciones;;;;
1820;22-01-2023 21:20;22-01-2023 23:00;1:40;  Operaciones;;;;
1821;22-01-2023 20:10;22-01-2023 20:25;0:15;  Operaciones;;;;
1822;22-01-2023 19:45;22-01-2023 20:00;0:15;  Operaciones;;;;
1823;22-01-2023 17:00;22-01-2023 17:50;0:50;  Operaciones;;;;
1824;22-01-2023 13:50;22-01-2023 14:10;0:20;  Operaciones;;;;
1825;22-01-2023 12:20;22-01-2023 13:20;1:00;  Operaciones;;;;
1826;22-01-2023 5:45;22-01-2023 6:25;0:40;    Mecánica;;;;
1827;22-01-2023 4:00;22-01-2023 5:00;1:00;  Operaciones;;;;
1828;22-01-2023 0:00;22-01-2023 4:00;4:00;    Mecánica;;;;
1829;21-01-2023 18:40;21-01-2023 23:59;5:19;  Operaciones;;;;
1830;21-01-2023 18:05;21-01-2023 18:15;0:10;  Operaciones;;;;
1831;21-01-2023 17:15;21-01-2023 17:40;0:25;  Operaciones;;;;
1832;21-01-2023 13:30;21-01-2023 13:50;0:20;  Operaciones;;;;
1833;21-01-2023 11:10;21-01-2023 12:10;1:00;  Operaciones;;;;
1834;21-01-2023 8:30;21-01-2023 8:40;0:10;  Operaciones;;;;
1835;21-01-2023 8:00;21-01-2023 8:15;0:15;    Mecánica;;;;
1836;21-01-2023 6:00;21-01-2023 6:30;0:30;    Mecánica;;;;
1837;21-01-2023 5:00;21-01-2023 5:20;0:20;  Operaciones;;;;
1838;21-01-2023 2:30;21-01-2023 3:30;1:00;  Operaciones;;;;
1839;20-01-2023 22:50;20-01-2023 23:10;0:20;  Operaciones;;;;
1840;20-01-2023 22:15;20-01-2023 22:35;0:20;  Operaciones;;;;
1841;20-01-2023 18:25;20-01-2023 18:40;0:15;  Operaciones;;;;
1842;20-01-2023 17:40;20-01-2023 17:50;0:10;  Operaciones;;;;
1843;20-01-2023 17:20;20-01-2023 17:40;0:20;    Mecánica;;;;
1844;20-01-2023 16:30;20-01-2023 17:00;0:30;    Mecánica;;;;
1845;20-01-2023 14:30;20-01-2023 15:30;1:00;    Mecánica;;;;
1846;20-01-2023 14:00;20-01-2023 14:20;0:20;  Operaciones;;;;
1847;20-01-2023 12:00;20-01-2023 13:10;1:10;    Electrocontrol;;;;
1848;20-01-2023 11:00;20-01-2023 12:00;1:00;  Operaciones;;;;
1849;20-01-2023 10:20;20-01-2023 10:30;0:10;  Operaciones;;;;
1850;20-01-2023 9:35;20-01-2023 9:45;0:10;    Mecánica;;;;
1851;20-01-2023 8:50;20-01-2023 9:05;0:15;  Operaciones;;;;
1852;20-01-2023 6:00;20-01-2023 6:20;0:20;  Operaciones;;;;
1853;20-01-2023 2:40;20-01-2023 3:40;1:00;  Operaciones;;;;
1854;19-01-2023 22:50;19-01-2023 23:20;0:30;  Operaciones;;;;
1855;19-01-2023 21:10;19-01-2023 21:40;0:30;  Operaciones;;;;
1856;19-01-2023 19:00;19-01-2023 19:25;0:25;  Operaciones;;;;
1857;19-01-2023 18:15;19-01-2023 18:40;0:25;  Operaciones;;;;
1858;19-01-2023 17:45;19-01-2023 18:00;0:15;  Operaciones;;;;
1859;19-01-2023 9:45;19-01-2023 15:45;6:00;    Mecánica;;;;
1860;19-01-2023 9:10;19-01-2023 9:25;0:15;    Electrocontrol;;;;
1861;19-01-2023 8:55;19-01-2023 9:10;0:15;  Operaciones;;;;
1862;19-01-2023 4:00;19-01-2023 4:20;0:20;  Operaciones;;;;
1863;19-01-2023 2:20;19-01-2023 3:20;1:00;  Operaciones;;;;
1864;18-01-2023 22:00;18-01-2023 22:20;0:20;  Operaciones;;;;
1865;18-01-2023 20:15;18-01-2023 20:30;0:15;  Operaciones;;;;
1866;18-01-2023 19:45;18-01-2023 20:00;0:15;  Operaciones;;;;
1867;18-01-2023 18:25;18-01-2023 18:55;0:30;  Operaciones;;;;
1868;18-01-2023 14:50;18-01-2023 15:42;0:52;  Operaciones;;;;
1869;18-01-2023 13:40;18-01-2023 14:00;0:20;  Operaciones;;;;
1870;18-01-2023 12:37;18-01-2023 13:07;0:30;    Electrocontrol;;;;
1871;18-01-2023 12:27;18-01-2023 12:37;0:10;    Electrocontrol;;;;
1872;18-01-2023 11:15;18-01-2023 11:45;0:30;  Operaciones;;;;
1873;18-01-2023 5:00;18-01-2023 6:00;1:00;  Operaciones;;;;
1874;18-01-2023 1:50;18-01-2023 2:10;0:20;  Operaciones;;;;
1875;17-01-2023 22:30;17-01-2023 22:50;0:20;    Mecánica;;;;
1876;17-01-2023 20:15;17-01-2023 20:55;0:40;    Electrocontrol;;;;
1877;17-01-2023 19:30;17-01-2023 19:50;0:20;  Operaciones;;;;
1878;17-01-2023 18:30;17-01-2023 19:30;1:00;  Operaciones;;;;
1879;17-01-2023 17:45;17-01-2023 18:30;0:45;    Mecánica;;;;
1880;17-01-2023 16:00;17-01-2023 17:00;1:00;    Mecánica;;;;
1881;17-01-2023 15:10;17-01-2023 15:35;0:25;    Mecánica;;;;
1882;17-01-2023 14:30;17-01-2023 15:00;0:30;  Operaciones;;;;
1883;17-01-2023 13:50;17-01-2023 14:25;0:35;  Operaciones;;;;
1884;17-01-2023 10:10;17-01-2023 10:20;0:10;  Operaciones;;;;
1885;17-01-2023 9:40;17-01-2023 9:50;0:10;  Operaciones;;;;
1886;17-01-2023 8:50;17-01-2023 9:30;0:40;  Operaciones;;;;
1887;17-01-2023 8:05;17-01-2023 8:35;0:30;  Operaciones;;;;
1888;17-01-2023 5:00;17-01-2023 6:00;1:00;  Operaciones;;;;
1889;17-01-2023 2:00;17-01-2023 2:30;0:30;  Operaciones;;;;
1890;16-01-2023 20:10;16-01-2023 21:10;1:00;  Operaciones;;;;
1891;16-01-2023 18:00;16-01-2023 18:50;0:50;  Operaciones;;;;
1892;16-01-2023 13:15;16-01-2023 13:45;0:30;  Operaciones;;;;
1893;16-01-2023 12:30;16-01-2023 12:50;0:20;  Operaciones;;;;
1894;16-01-2023 11:30;16-01-2023 12:30;1:00;  Operaciones;;;;
1895;16-01-2023 5:55;16-01-2023 6:10;0:15;  Operaciones;;;;
1896;16-01-2023 4:10;16-01-2023 5:00;0:50;  Operaciones;;;;
1897;16-01-2023 0:00;16-01-2023 1:00;1:00;  Operaciones;;;;
1898;15-01-2023 22:35;15-01-2023 23:30;0:55;  Operaciones;;;;
1899;15-01-2023 19:00;15-01-2023 19:15;0:15;  Operaciones;;;;
1900;15-01-2023 17:30;15-01-2023 18:00;0:30;  Operaciones;;;;
1901;15-01-2023 14:00;15-01-2023 15:00;1:00;  Operaciones;;;;
1902;15-01-2023 12:00;15-01-2023 12:20;0:20;  Operaciones;;;;
1903;15-01-2023 11:00;15-01-2023 11:25;0:25;  Operaciones;;;;
1904;15-01-2023 9:15;15-01-2023 10:00;0:45;  Operaciones;;;;
1905;15-01-2023 6:00;15-01-2023 6:30;0:30;  Operaciones;;;;
1906;15-01-2023 5:30;15-01-2023 6:00;0:30;  Operaciones;;;;
1907;15-01-2023 4:00;15-01-2023 4:30;0:30;  Operaciones;;;;
1908;15-01-2023 2:00;15-01-2023 3:00;1:00;  Operaciones;;;;
1909;15-01-2023 1:00;15-01-2023 1:45;0:45;  Operaciones;;;;
1910;14-01-2023 21:30;14-01-2023 21:50;0:20;  Operaciones;;;;
1911;14-01-2023 16:00;14-01-2023 16:15;0:15;  Operaciones;;;;
1912;14-01-2023 14:10;14-01-2023 15:05;0:55;  Operaciones;;;;
1913;14-01-2023 13:30;14-01-2023 13:50;0:20;  Operaciones;;;;
1914;14-01-2023 11:00;14-01-2023 11:20;0:20;  Operaciones;;;;
1915;14-01-2023 5:30;14-01-2023 5:55;0:25;  Operaciones;;;;
1916;14-01-2023 4:35;14-01-2023 5:15;0:40;  Operaciones;;;;
1917;14-01-2023 3:10;14-01-2023 3:30;0:20;  Operaciones;;;;
1918;14-01-2023 2:10;14-01-2023 3:10;1:00;  Operaciones;;;;
1919;14-01-2023 0:35;14-01-2023 0:45;0:10;  Operaciones;;;;
1920;13-01-2023 23:30;13-01-2023 23:40;0:10;  Operaciones;;;;
1921;13-01-2023 22:25;13-01-2023 22:35;0:10;  Operaciones;;;;
1922;13-01-2023 18:00;13-01-2023 18:30;0:30;  Operaciones;;;;
1923;13-01-2023 14:30;13-01-2023 15:30;1:00;  Operaciones;;;;
1924;13-01-2023 13:40;13-01-2023 14:10;0:30;  Operaciones;;;;
1925;13-01-2023 13:00;13-01-2023 13:20;0:20;  Operaciones;;;;
1926;13-01-2023 8:35;13-01-2023 9:00;0:25;  Operaciones;;;;
1927;13-01-2023 8:10;13-01-2023 8:25;0:15;  Operaciones;;;;
1928;13-01-2023 6:00;13-01-2023 6:20;0:20;  Operaciones;;;;
1929;13-01-2023 3:20;13-01-2023 4:20;1:00;  Operaciones;;;;
1930;13-01-2023 2:50;13-01-2023 3:20;0:30;  Operaciones;;;;
1931;13-01-2023 2:30;13-01-2023 2:50;0:20;  Operaciones;;;;
1932;13-01-2023 1:15;13-01-2023 1:25;0:10;  Operaciones;;;;
1933;13-01-2023 0:25;13-01-2023 0:35;0:10;  Operaciones;;;;
1934;12-01-2023 18:00;12-01-2023 18:30;0:30;  Operaciones;;;;
1935;12-01-2023 17:10;12-01-2023 18:00;0:50;  Operaciones;;;;
1936;12-01-2023 16:30;12-01-2023 17:10;0:40;  Operaciones;;;;
1937;12-01-2023 16:00;12-01-2023 16:30;0:30;  Operaciones;;;;
1938;12-01-2023 15:35;12-01-2023 15:50;0:15;  Operaciones;;;;
1939;12-01-2023 12:00;12-01-2023 12:30;0:30;  Operaciones;;;;
1940;12-01-2023 9:45;12-01-2023 10:15;0:30;  Operaciones;;;;
1941;12-01-2023 9:10;12-01-2023 9:20;0:10;  Operaciones;;;;
1942;12-01-2023 8:00;12-01-2023 9:10;1:10;    Electrocontrol;;;;
1943;12-01-2023 6:40;12-01-2023 7:10;0:30;  Operaciones;;;;
1944;12-01-2023 4:00;12-01-2023 4:50;0:50;  Operaciones;;;;
1945;12-01-2023 3:00;12-01-2023 4:00;1:00;  Operaciones;;;;
1946;12-01-2023 2:15;12-01-2023 2:35;0:20;  Operaciones;;;;
1947;12-01-2023 2:00;12-01-2023 2:15;0:15;  Operaciones;;;;
1948;12-01-2023 1:20;12-01-2023 1:50;0:30;  Operaciones;;;;
1949;12-01-2023 0:35;12-01-2023 0:45;0:10;  Operaciones;;;;
1950;11-01-2023 19:00;11-01-2023 19:20;0:20;  Operaciones;;;;
1951;11-01-2023 17:40;11-01-2023 18:30;0:50;  Operaciones;;;;
1952;11-01-2023 15:00;11-01-2023 15:15;0:15;  Operaciones;;;;
1953;11-01-2023 12:50;11-01-2023 13:15;0:25;  Operaciones;;;;
1954;11-01-2023 11:30;11-01-2023 12:00;0:30;  Operaciones;;;;
1955;11-01-2023 7:15;11-01-2023 7:30;0:15;  Operaciones;;;;
1956;11-01-2023 6:10;11-01-2023 6:40;0:30;  Operaciones;;;;
1957;11-01-2023 5:00;11-01-2023 6:00;1:00;  Operaciones;;;;
1958;11-01-2023 3:00;11-01-2023 3:20;0:20;  Operaciones;;;;
1959;11-01-2023 2:00;11-01-2023 2:15;0:15;  Operaciones;;;;
1960;11-01-2023 0:00;11-01-2023 1:00;1:00;  Operaciones;;;;
1961;10-01-2023 23:10;10-01-2023 23:24;0:14;  Operaciones;;;;
1962;10-01-2023 22:55;10-01-2023 23:05;0:10;  Operaciones;;;;
1963;10-01-2023 21:40;10-01-2023 22:00;0:20;  Operaciones;;;;
1964;10-01-2023 19:10;10-01-2023 20:00;0:50;  Operaciones;;;;
1965;10-01-2023 17:10;10-01-2023 17:45;0:35;  Operaciones;;;;
1966;10-01-2023 11:30;10-01-2023 12:00;0:30;  Operaciones;;;;
1967;10-01-2023 5:20;10-01-2023 6:20;1:00;  Operaciones;;;;
1968;10-01-2023 4:20;10-01-2023 5:20;1:00;    Mecánica;;;;
1969;10-01-2023 3:10;10-01-2023 3:20;0:10;  Operaciones;;;;
1970;10-01-2023 2:50;10-01-2023 3:10;0:20;  Operaciones;;;;
1971;10-01-2023 2:15;10-01-2023 2:30;0:15;  Operaciones;;;;
1972;10-01-2023 1:40;10-01-2023 1:55;0:15;  Operaciones;;;;
1973;09-01-2023 21:00;09-01-2023 23:30;2:30;    Mecánica;;;;
1974;09-01-2023 18:15;09-01-2023 19:00;0:45;  Operaciones;;;;
1975;09-01-2023 16:45;09-01-2023 18:15;1:30;  Operaciones;;;;
1976;09-01-2023 16:20;09-01-2023 16:40;0:20;  Operaciones;;;;
1977;09-01-2023 11:30;09-01-2023 12:00;0:30;  Operaciones;;;;
1978;09-01-2023 10:35;09-01-2023 10:50;0:15;  Operaciones;;;;
1979;09-01-2023 9:00;09-01-2023 9:15;0:15;  Operaciones;;;;
1980;09-01-2023 8:30;09-01-2023 8:50;0:20;  Operaciones;;;;
1981;09-01-2023 6:00;09-01-2023 6:20;0:20;  Operaciones;;;;
1982;09-01-2023 5:00;09-01-2023 6:00;1:00;  Operaciones;;;;
1983;09-01-2023 4:00;09-01-2023 4:30;0:30;  Operaciones;;;;
1984;09-01-2023 1:00;09-01-2023 1:30;0:30;  Operaciones;;;;
1985;09-01-2023 0:00;09-01-2023 0:20;0:20;    Electrocontrol;;;;
1986;08-01-2023 23:00;08-01-2023 23:20;0:20;  Operaciones;;;;
1987;08-01-2023 16:00;08-01-2023 21:45;5:45;    Mecánica;;;;
1988;08-01-2023 15:15;08-01-2023 15:59;0:44;    Mecánica;;;;
1989;08-01-2023 12:50;08-01-2023 13:10;0:20;  Operaciones;;;;
1990;08-01-2023 11:50;08-01-2023 12:10;0:20;  Operaciones;;;;
1991;08-01-2023 10:30;08-01-2023 10:50;0:20;    Electrocontrol;;;;
1992;08-01-2023 8:50;08-01-2023 9:10;0:20;  Operaciones;;;;
1993;08-01-2023 8:00;08-01-2023 8:35;0:35;    Electrocontrol;;;;
1994;08-01-2023 6:40;08-01-2023 6:55;0:15;    Mecánica;;;;
1995;08-01-2023 5:00;08-01-2023 5:40;0:40;  Operaciones;;;;
1996;08-01-2023 4:00;08-01-2023 5:00;1:00;  Operaciones;;;;
1997;08-01-2023 3:30;08-01-2023 3:50;0:20;  Operaciones;;;;
1998;08-01-2023 2:10;08-01-2023 2:20;0:10;  Operaciones;;;;
1999;08-01-2023 1:15;08-01-2023 1:30;0:15;  Operaciones;;;;
2000;08-01-2023 0:50;08-01-2023 1:10;0:20;  Operaciones;;;;
2001;08-01-2023 0:00;08-01-2023 0:20;0:20;    Electrocontrol;;;;
2002;07-01-2023 21:15;07-01-2023 21:40;0:25;  Operaciones;;;;
2003;07-01-2023 20:00;07-01-2023 20:30;0:30;  Operaciones;;;;
2004;07-01-2023 18:40;07-01-2023 19:40;1:00;  Operaciones;;;;
2005;07-01-2023 17:35;07-01-2023 17:45;0:10;  Operaciones;;;;
2006;07-01-2023 16:45;07-01-2023 17:00;0:15;  Operaciones;;;;
2007;07-01-2023 16:05;07-01-2023 16:25;0:20;  Operaciones;;;;
2008;07-01-2023 11:50;07-01-2023 12:00;0:10;  Operaciones;;;;
2009;07-01-2023 11:20;07-01-2023 11:40;0:20;  Operaciones;;;;
2010;07-01-2023 11:10;07-01-2023 11:20;0:10;  Operaciones;;;;
2011;07-01-2023 10:55;07-01-2023 11:10;0:15;  Operaciones;;;;
2012;07-01-2023 9:00;07-01-2023 10:00;1:00;  Operaciones;;;;
2013;07-01-2023 8:00;07-01-2023 9:00;1:00;  Operaciones;;;;
2014;07-01-2023 6:30;07-01-2023 7:59;1:29;  Operaciones;;;;
2015;07-01-2023 5:00;07-01-2023 5:20;0:20;  Operaciones;;;;
2016;07-01-2023 4:10;07-01-2023 4:30;0:20;  Operaciones;;;;
2017;07-01-2023 3:10;07-01-2023 3:30;0:20;  Operaciones;;;;
2018;07-01-2023 2:15;07-01-2023 2:25;0:10;  Operaciones;;;;
2019;07-01-2023 1:00;07-01-2023 2:00;1:00;  Operaciones;;;;
2020;07-01-2023 0:35;07-01-2023 0:45;0:10;  Operaciones;;;;
2021;07-01-2023 0:15;07-01-2023 0:35;0:20;  Operaciones;;;;
2022;06-01-2023 23:30;06-01-2023 23:59;0:29;  Operaciones;;;;
2023;06-01-2023 21:30;06-01-2023 22:10;0:40;  Operaciones;;;;
2024;06-01-2023 21:00;06-01-2023 21:15;0:15;  Operaciones;;;;
2025;06-01-2023 20:00;06-01-2023 20:30;0:30;  Operaciones;;;;
2026;06-01-2023 18:45;06-01-2023 19:00;0:15;    Electrocontrol;;;;
2027;06-01-2023 14:15;06-01-2023 15:15;1:00;  Operaciones;;;;
2028;06-01-2023 13:15;06-01-2023 13:25;0:10;  Operaciones;;;;
2029;06-01-2023 12:05;06-01-2023 12:20;0:15;  Operaciones;;;;
2030;06-01-2023 9:05;06-01-2023 9:20;0:15;  Operaciones;;;;
2031;06-01-2023 8:00;06-01-2023 8:15;0:15;  Operaciones;;;;
2032;06-01-2023 5:30;06-01-2023 5:45;0:15;  Operaciones;;;;
2033;06-01-2023 5:00;06-01-2023 5:25;0:25;  Operaciones;;;;
2034;06-01-2023 4:20;06-01-2023 4:45;0:25;  Operaciones;;;;
2035;06-01-2023 4:00;06-01-2023 4:20;0:20;  Operaciones;;;;
2036;06-01-2023 3:45;06-01-2023 4:00;0:15;  Operaciones;;;;
2037;06-01-2023 2:45;06-01-2023 3:45;1:00;  Operaciones;;;;
2038;06-01-2023 0:50;06-01-2023 1:15;0:25;  Operaciones;;;;
2039;05-01-2023 23:30;05-01-2023 23:59;0:29;  Operaciones;;;;
2040;05-01-2023 16:00;05-01-2023 20:30;4:30;    Mecánica;;;;
2041;05-01-2023 14:00;05-01-2023 15:00;1:00;  Operaciones;;;;
2042;05-01-2023 12:50;05-01-2023 15:59;3:09;    Mecánica;;;;
2043;05-01-2023 11:10;05-01-2023 11:30;0:20;  Operaciones;;;;
2044;05-01-2023 8:00;05-01-2023 10:45;2:45;    Electrocontrol;;;;
2045;05-01-2023 5:15;05-01-2023 5:30;0:15;  Operaciones;;;;
2046;05-01-2023 2:30;05-01-2023 2:45;0:15;    Electrocontrol;;;;
2047;05-01-2023 1:30;05-01-2023 2:30;1:00;  Operaciones;;;;
2048;05-01-2023 0:50;05-01-2023 1:10;0:20;  Operaciones;;;;
2049;05-01-2023 0:30;05-01-2023 0:45;0:15;  Operaciones;;;;
2050;04-01-2023 18:50;04-01-2023 19:10;0:20;  Operaciones;;;;
2051;04-01-2023 16:30;04-01-2023 16:40;0:10;    Electrocontrol;;;;
2052;04-01-2023 15:30;04-01-2023 15:59;0:29;  Operaciones;;;;
2053;04-01-2023 13:10;04-01-2023 14:50;1:40;    Mecánica;;;;
2054;04-01-2023 12:10;04-01-2023 13:10;1:00;  Operaciones;;;;
2055;04-01-2023 11:40;04-01-2023 12:10;0:30;    Mecánica;;;;
2056;04-01-2023 10:30;04-01-2023 10:50;0:20;  Operaciones;;;;
2057;04-01-2023 10:00;04-01-2023 10:20;0:20;  Operaciones;;;;
2058;04-01-2023 6:00;04-01-2023 6:10;0:10;  Operaciones;;;;
2059;04-01-2023 5:15;04-01-2023 5:45;0:30;  Operaciones;;;;
2060;04-01-2023 4:30;04-01-2023 4:50;0:20;  Operaciones;;;;
2061;04-01-2023 3:20;04-01-2023 4:10;0:50;  Operaciones;;;;
2062;04-01-2023 2:50;04-01-2023 3:20;0:30;    Mecánica;;;;
2063;04-01-2023 0:00;04-01-2023 0:30;0:30;    Electrocontrol;;;;
2064;03-01-2023 22:30;03-01-2023 22:50;0:20;  Operaciones;;;;
2065;03-01-2023 21:40;03-01-2023 22:10;0:30;  Operaciones;;;;
2066;03-01-2023 20:15;03-01-2023 21:15;1:00;    Electrocontrol;;;;
2067;03-01-2023 18:20;03-01-2023 18:40;0:20;    Mecánica;;;;
2068;03-01-2023 18:00;03-01-2023 18:20;0:20;  Operaciones;;;;
2069;03-01-2023 17:20;03-01-2023 17:55;0:35;  Operaciones;;;;
2070;03-01-2023 14:00;03-01-2023 15:00;1:00;  Operaciones;;;;
2071;03-01-2023 13:30;03-01-2023 14:00;0:30;    Mecánica;;;;
2072;03-01-2023 13:00;03-01-2023 13:20;0:20;  Operaciones;;;;
2073;03-01-2023 10:15;03-01-2023 10:40;0:25;  Operaciones;;;;
2074;03-01-2023 10:00;03-01-2023 10:15;0:15;    Electrocontrol;;;;
2075;03-01-2023 9:40;03-01-2023 9:55;0:15;  Operaciones;;;;
2076;03-01-2023 9:20;03-01-2023 9:35;0:15;  Operaciones;;;;
2077;03-01-2023 8:20;03-01-2023 8:40;0:20;  Operaciones;;;;
2078;03-01-2023 7:05;03-01-2023 7:25;0:20;  Operaciones;;;;
2079;03-01-2023 6:40;03-01-2023 7:00;0:20;  Operaciones;;;;
2080;03-01-2023 4:25;03-01-2023 5:15;0:50;  Operaciones;;;;
2081;03-01-2023 3:55;03-01-2023 4:25;0:30;  Operaciones;;;;
2082;02-01-2023 22:00;02-01-2023 22:20;0:20;  Operaciones;;;;
2083;02-01-2023 21:25;02-01-2023 21:45;0:20;  Operaciones;;;;
2084;02-01-2023 21:10;02-01-2023 21:30;0:20;  Operaciones;;;;
2085;02-01-2023 20:40;02-01-2023 21:00;0:20;  Operaciones;;;;
2086;02-01-2023 18:50;02-01-2023 19:10;0:20;  Operaciones;;;;
2087;02-01-2023 17:10;02-01-2023 17:50;0:40;    Electrocontrol;;;;
2088;02-01-2023 14:30;02-01-2023 15:30;1:00;  Operaciones;;;;
2089;02-01-2023 13:30;02-01-2023 13:50;0:20;  Operaciones;;;;
2090;02-01-2023 12:00;02-01-2023 13:00;1:00;  Operaciones;;;;
2091;02-01-2023 11:30;02-01-2023 12:00;0:30;    Mecánica;;;;
2092;02-01-2023 8:00;02-01-2023 8:55;0:55;  Externa;;;;
2093;02-01-2023 5:10;02-01-2023 5:30;0:20;  Operaciones;;;;
2094;02-01-2023 3:05;02-01-2023 5:00;1:55;  Operaciones;;;;
2095;02-01-2023 2:15;02-01-2023 3:05;0:50;  Operaciones;;;;
2096;02-01-2023 1:00;02-01-2023 1:50;0:50;  Operaciones;;;;
2097;02-01-2023 0:30;02-01-2023 1:00;0:30;  Operaciones;;;;
2098;01-01-2023 19:30;01-01-2023 19:50;0:20;  Operaciones;;;;
2099;01-01-2023 18:45;01-01-2023 19:05;0:20;  Operaciones;;;;
2100;01-01-2023 18:10;01-01-2023 18:25;0:15;  Operaciones;;;;
2101;01-01-2023 17:15;01-01-2023 17:40;0:25;  Operaciones;;;;
